datetime,human_urine,human_feces,animal_urine,animal_feces,household_grey_water
2025-01-02 19:00:00,"0,0239373474102787","0,0015438858363292","0,0001852644583964","0,0072151502812012","0,0009566687270514"
2025-01-02 20:00:00,"0,0257021152511571","0,0014680253604375","0,0001745458179172","0,0067146805725084","0,0011232038365049"
2025-01-02 21:00:00,"0,0284565610705786","0,0020446548369964","0,0001709612657266","0,0060545757177572","0,0012260756453962"
2025-01-02 22:00:00,"0,0320889814696014","0,0026183968318835","0,0001631355614652","0,0062494605941","0,0015087576017666"
2025-01-02 23:00:00,"0,036312080903164","0,0030748770430254","0,0001670113575331","0,0054802988314445","0,0017500573680071"
2025-01-03 00:00:00,"0,040836006967046","0,0036233890333891","0,0001428441296286","0,0048981509478815","0,0020232778330715"
2025-01-03 01:00:00,"0,0453655670088359","0,0043947009130792","0,0001502121286065","0,0054390684514008","0,0022705548589248"
2025-01-03 02:00:00,"0,0495891398773263","0,0051812205377666","0,0001719362028726","0,0059361493688307","0,0025685147947399"
2025-01-03 03:00:00,"0,0532089275118029","0,005476831445498","0,0001741614141219","0,0068190464186709","0,0028131153270542"
2025-01-03 04:00:00,"0,0559934773986122","0,0058784387397145","0,0001797688622689","0,0066508342861105","0,0029869552348087"
2025-01-03 05:00:00,"0,0577319173434884","0,0060369818586999","0,0001913213499575","0,0068672011214366","0,0031043833916678"
2025-01-03 06:00:00,"0,0583490707777262","0,0063601254092353","0,0001835748677656","0,0071900212834193","0,0031341164217044"
2025-01-03 07:00:00,"0,0577288220730223","0,0061229775976892","0,0001930233172603","0,0075069707665407","0,0030771036579047"
2025-01-03 08:00:00,"0,0559703894360273","0,0060644783532164","0,0002001477289415","0,0079400351787883","0,0029917870518647"
2025-01-03 09:00:00,"0,0532033210635783","0,0053914153529802","0,0002016850998041","0,0081293444593668","0,0027912876195403"
2025-01-03 10:00:00,"0,0495823090248912","0,0049002242299326","0,0002082949991536","0,0082861314658204","0,0025975760081244"
2025-01-03 11:00:00,"0,0453692690108243","0,0041421358653148","0,0002095193724595","0,0082740332834677","0,0023481150964358"
2025-01-03 12:00:00,"0,0408221587286671","0,0037354948812043","0,000217302407095","0,0083400835030943","0,0020166984939581"
2025-01-03 13:00:00,"0,0363213767783515","0,0029774349241018","0,0002082353965073","0,0080404788303644","0,0017659499571237"
2025-01-03 14:00:00,"0,0320882697262426","0,0023277725153386","0,0002079335123564","0,008400725933977","0,0015195949751292"
2025-01-03 15:00:00,"0,0284644710590741","0,0020048326075204","0,0002052374410915","0,008219780273973","0,0012247605923443"
2025-01-03 16:00:00,"0,0256554296415582","0,0015318519361458","0,0002038023703964","0,0077945420873969","0,0011081188565619"
2025-01-03 17:00:00,"0,0239394554040933","0,0013353331527994","0,000194097468388","0,0075129689817145","0,0009820886026702"
2025-01-03 18:00:00,"0,023321147461567","0,001145385821095","0,0001942336634113","0,0072568366437337","0,0009141284884292"
2025-01-03 19:00:00,"0,023948475138189","0,0013988632337379","0,0001889848731469","0,0068846387148291","0,0009805282965877"
2025-01-03 20:00:00,"0,0256624685197737","0,0016856608513809","0,0001753263719158","0,0067487078654189","0,0011408668746887"
2025-01-03 21:00:00,"0,0284490302845564","0,001996113678858","0,0001670091953368","0,006384646290512","0,0012401826501895"
2025-01-03 22:00:00,"0,0320848633683664","0,0026899139189288","0,0001607733654872","0,0058053296475147","0,0014634349103692"
2025-01-03 23:00:00,"0,0363128938129246","0,0031202087413387","0,0001539181121004","0,0053051419113562","0,0017508880128264"
2025-01-04 00:00:00,"0,040832472411108","0,0035214448235818","0,0001419344753028","0,0049631758722403","0,0020485397069806"
2025-01-04 01:00:00,"0,0453478014671179","0,0042872405065756","0,0001632662156638","0,0052484259308276","0,0023321867607647"
2025-01-04 02:00:00,"0,0495737842139212","0,0051325510074024","0,0001509426795604","0,0058566759715205","0,0025966887440787"
2025-01-04 03:00:00,"0,0532156598121277","0,0055833686602783","0,0001656805525698","0,0060054864683814","0,0028073366994562"
2025-01-04 04:00:00,"0,0559885327663504","0,0058466697295493","0,0001837045042089","0,0068029139391312","0,0029495582707273"
2025-01-04 05:00:00,"0,0577384953883093","0,0063101761183036","0,0001838500513643","0,0072603594483468","0,0030693117457775"
2025-01-04 06:00:00,"0,0583452494804895","0,0063504785422857","0,0001875147781071","0,0077305671428506","0,0031048985605619"
2025-01-04 07:00:00,"0,0577439512722088","0,0062934641734373","0,000194414945426","0,0075382292444856","0,0030988992406845"
2025-01-04 08:00:00,"0,0560006897905074","0,0059563005200395","0,000207941704605","0,0077848902102389","0,0029576868303205"
2025-01-04 09:00:00,"0,0532026465077751","0,0055505467950862","0,0002080998020799","0,0081278660828175","0,0028009411525596"
2025-01-04 10:00:00,"0,0495842390539377","0,004839983798802","0,0002077091557401","0,0081472635578162","0,0025732438294503"
2025-01-04 11:00:00,"0,0453637332392151","0,0044079537788527","0,0002187251521209","0,0083870684899982","0,0023162023163488"
2025-01-04 12:00:00,"0,040830941710343","0,0036787387042196","0,0002121337475422","0,0085914185315781","0,0020303272350806"
2025-01-04 13:00:00,"0,0362938250528687","0,0032298865354937","0,0002058713836782","0,0079235868200239","0,0017401711764643"
2025-01-04 14:00:00,"0,032087746082741","0,0024786847311798","0,0002038240451093","0,0080086020171384","0,0014975539963978"
2025-01-04 15:00:00,"0,0284556023881437","0,0019699102737896","0,0002016839204352","0,0081091080455102","0,001273858032698"
2025-01-04 16:00:00,"0,0256774280366294","0,0015809259795383","0,0001983058922132","0,0077683358977207","0,0010507388213884"
2025-01-04 17:00:00,"0,0239436886075821","0,0013825164718934","0,0002027638175692","0,0074029215766328","0,0009831858527407"
2025-01-04 18:00:00,"0,0233577924116498","0,0011360771036736","0,0001960684074747","0,00749376609094","0,0009658918684283"
2025-01-04 19:00:00,"0,0239336463534676","0,0014115861114932","0,0001753765685138","0,0071182648307976","0,000947009812379"
2025-01-04 20:00:00,"0,0256794772363329","0,0016024983029505","0,0001758150607147","0,0067427687697069","0,0010611287498143"
2025-01-04 21:00:00,"0,0284754719814977","0,0020076315576841","0,0001704765728677","0,0063621166555544","0,0012281699382393"
2025-01-04 22:00:00,"0,0320875923921101","0,002445023226778","0,0001585605010641","0,0057631642997462","0,0014623645591001"
2025-01-04 23:00:00,"0,03630921869888","0,0030427473599593","0,0001507799035227","0,0055500718563578","0,0017562747812355"
2025-01-05 00:00:00,"0,0408239235714812","0,003843622870382","0,0001515628010543","0,0050714133729038","0,0020278889997893"
2025-01-05 01:00:00,"0,0453670812179222","0,0044036333673294","0,0001589854987113","0,0053216994697828","0,0023069056740719"
2025-01-05 02:00:00,"0,0495871329352839","0,0050392068688615","0,0001587018021487","0,0061020379036187","0,0025780628117021"
2025-01-05 03:00:00,"0,0531893996031781","0,0055880139077766","0,0001758770009611","0,0063862324315294","0,0028150840951371"
2025-01-05 04:00:00,"0,0559883476405092","0,0057159736251243","0,0001759475190062","0,0065773929937191","0,0029687164460708"
2025-01-05 05:00:00,"0,0577382206532254","0,0060743668969466","0,0001756956884647","0,007057307436778","0,003092469228584"
2025-01-05 06:00:00,"0,0583307562453101","0,0061261006143664","0,0001951518320823","0,0071763817990537","0,0031114372464032"
2025-01-05 07:00:00,"0,0577290699487508","0,0062440395861842","0,0001951952700334","0,0078374438031974","0,0031212753233605"
2025-01-05 08:00:00,"0,055997973760208","0,0059111006440863","0,0002081153021108","0,0077809696106261","0,0029813910836616"
2025-01-05 09:00:00,"0,0532023189012909","0,0056705754350206","0,0002042626981348","0,0084604489245566","0,0028069633067807"
2025-01-05 10:00:00,"0,049588460681134","0,0049242753487558","0,0002072120758794","0,0082651683919841","0,0025345288388576"
2025-01-05 11:00:00,"0,0453638481190887","0,0045897473124683","0,0002027403934732","0,0082217579031539","0,0023352572966759"
2025-01-05 12:00:00,"0,0408310063340604","0,0038777168535996","0,000213631345623","0,0082089409452215","0,0020597225108466"
2025-01-05 13:00:00,"0,0363093375344495","0,0030446222398274","0,000213981950639","0,0082410902047162","0,0017561382387615"
2025-01-05 14:00:00,"0,0320663789692808","0,0026195789056947","0,0002045038043049","0,0080207540363923","0,0015125653337493"
2025-01-05 15:00:00,"0,0284675974971002","0,0019970694381549","0,00020358979957","0,0078438051699258","0,0012702647129235"
2025-01-05 16:00:00,"0,0256837108145085","0,0017441737866205","0,0002062314095071","0,0075787849263095","0,0010665052828919"
2025-01-05 17:00:00,"0,0238882825476728","0,0013823963267409","0,0001946921342404","0,0076299265875308","0,0009612685945002"
2025-01-05 18:00:00,"0,0233375434994888","0,0013392380326202","0,0001897671092018","0,0074923537857351","0,000915270162277"
2025-01-05 19:00:00,"0,0239474506167716","0,0014549481275731","0,0001866039343909","0,0070673285503795","0,0010269556491013"
2025-01-05 20:00:00,"0,0256686502373541","0,001730259102266","0,0001794851452319","0,006737385880765","0,0010528905783538"
2025-01-05 21:00:00,"0,0284611010609889","0,0019841238276302","0,0001667547674784","0,0066398238391642","0,0012501797083187"
2025-01-05 22:00:00,"0,0320850348606465","0,0024548125306947","0,0001637674391249","0,0060648248919605","0,0014654569912559"
2025-01-05 23:00:00,"0,0363039271370919","0,0029605677339821","0,000162117437695","0,0053312828182172","0,0017577976704009"
2025-01-06 00:00:00,"0,0408315450224707","0,003745669159922","0,0001437939000845","0,0051080306162507","0,0020492413405409"
2025-01-06 01:00:00,"0,045356422661743","0,0043931452918915","0,0001563190487812","0,005357870835891","0,002302878129979"
2025-01-06 02:00:00,"0,0495973587786845","0,0048276314261223","0,0001627210371101","0,0062066784056561","0,0025955404164061"
2025-01-06 03:00:00,"0,0531979805903916","0,0057219065562962","0,0001642181225452","0,0064241705270945","0,0028086076058244"
2025-01-06 04:00:00,"0,0559907046937372","0,005835753115476","0,0001818639382104","0,0065340593890381","0,002983525650183"
2025-01-06 05:00:00,"0,0577547533825186","0,0060770807402663","0,0001855471633969","0,0067880256975632","0,0030990993146205"
2025-01-06 06:00:00,"0,0583297600818077","0,0062789947324816","0,0001959343244557","0,0073458888811039","0,0030793774214387"
2025-01-06 07:00:00,"0,0577209454139824","0,0060639320059204","0,0001996348760137","0,0077802883094776","0,0030774614601783"
2025-01-06 08:00:00,"0,0559913498455249","0,0061354706635986","0,0002051624642252","0,0079466223021213","0,002960878935415"
2025-01-06 09:00:00,"0,0531943972425758","0,0055276441584435","0,0001940822719452","0,0079020474100217","0,0027895623701786"
2025-01-06 10:00:00,"0,049586386734848","0,0049800947059075","0,0002086508758323","0,0082025005735282","0,0025842084884325"
2025-01-06 11:00:00,"0,0453631719948468","0,0044498898678825","0,0002126992012673","0,0084019335962111","0,0022915309636832"
2025-01-06 12:00:00,"0,0408445250948692","0,0038564405824395","0,0002075419581523","0,0081581730932637","0,0020449629860553"
2025-01-06 13:00:00,"0,0363239571753586","0,0032453708589568","0,0002130371812762","0,0083676126311947","0,0017239712249538"
2025-01-06 14:00:00,"0,0320725388629278","0,0023675819473539","0,0002091032159519","0,0083307097662499","0,0014690844850528"
2025-01-06 15:00:00,"0,0284409247079574","0,0019526824128999","0,0001968961634127","0,0075115557100997","0,0012786973577564"
2025-01-06 16:00:00,"0,0256786646661397","0,0017764276378428","0,0001899266570512","0,0075169395824453","0,0011101695598934"
2025-01-06 17:00:00,"0,0239346230806955","0,0013941846738087","0,0001998244831183","0,0078150983710375","0,0010014937152101"
2025-01-06 18:00:00,"0,0233352193301108","0,0012407428467096","0,0001913944088484","0,0070801453606854","0,0009347022664157"
2025-01-06 19:00:00,"0,0239342763223184","0,0013256532593589","0,0001803167729602","0,0066470195864302","0,0009757983585419"
2025-01-06 20:00:00,"0,0256694444514796","0,0014163449118598","0,0001762530668766","0,0066816167542988","0,0010763610288779"
2025-01-06 21:00:00,"0,0284717134238829","0,002127675721594","0,0001694598086066","0,0061696813128055","0,0012324088942197"
2025-01-06 22:00:00,"0,0320859933961584","0,0024109212948182","0,0001525068948086","0,0056882667043224","0,0014539888053762"
2025-01-06 23:00:00,"0,0363123749103109","0,0028849869174345","0,0001508634788069","0,0054443074398728","0,0017261982169691"
2025-01-07 00:00:00,"0,0408352318647752","0,0040329670768618","0,000145426702704","0,0048000297221527","0,0020372788460915"
2025-01-07 01:00:00,"0,045384125183873","0,0044019513243027","0,000150367018943","0,0053546133852412","0,0022790247948108"
2025-01-07 02:00:00,"0,0495894383624515","0,0047281264584774","0,0001590362641851","0,0057207298498899","0,0025607758777496"
2025-01-07 03:00:00,"0,0532155580164187","0,0054484006662388","0,0001659199735266","0,0063074088724674","0,0028244996528238"
2025-01-07 04:00:00,"0,0559932607440981","0,0058672360786987","0,0001678538883453","0,0066387272020103","0,0029736634867641"
2025-01-07 05:00:00,"0,0577332615260178","0,0060845461321883","0,0001755217117626","0,0071057292615569","0,0030704691129801"
2025-01-07 06:00:00,"0,0583238072049766","0,0063882026675978","0,0001928510523239","0,0076143420413594","0,0031231201247248"
2025-01-07 07:00:00,"0,0577478536816054","0,0061764776764098","0,0002125825051724","0,0078110242403822","0,0031028519838643"
2025-01-07 08:00:00,"0,0559687799762153","0,005863607909498","0,0001909834128674","0,0078935124864211","0,0029947086969333"
2025-01-07 09:00:00,"0,0531948455508902","0,0056493326516303","0,0002073895558236","0,0078764538786181","0,0028025965882206"
2025-01-07 10:00:00,"0,0495765239330085","0,0051888438878596","0,0002098554933862","0,0083955353926633","0,0025729742420227"
2025-01-07 11:00:00,"0,0453646161720996","0,004571628681975","0,0002050807314423","0,0079029661852141","0,0022921439047242"
2025-01-07 12:00:00,"0,0408393140030971","0,0038157324937616","0,0002240498545524","0,0082809229318292","0,0020239268969375"
2025-01-07 13:00:00,"0,0362934589388587","0,0031725203136373","0,0002053167545133","0,0085789632520523","0,0017348399799292"
2025-01-07 14:00:00,"0,0320892955343797","0,0024152082428354","0,0002173190761696","0,0085103649160591","0,0015055343904255"
2025-01-07 15:00:00,"0,0284711636234242","0,0020200434721037","0,0002023360810653","0,0080402716472315","0,0012632867418994"
2025-01-07 16:00:00,"0,0256984107676164","0,0017463271099075","0,0002062488971251","0,0075045008572671","0,0010642091705794"
2025-01-07 17:00:00,"0,0239285426100498","0,001415552793327","0,0001936652600268","0,0075212741049397","0,0009567928809437"
2025-01-07 18:00:00,"0,0233334473604445","0,0011869684247805","0,0001880941402976","0,0073245002108865","0,0009469512654311"
2025-01-07 19:00:00,"0,023897927966355","0,0015929139975138","0,0001728905839209","0,0069206071209201","0,0009691918538029"
2025-01-07 20:00:00,"0,0256899853856104","0,0015545651202953","0,0001724239794688","0,0065939290770034","0,0010720106892947"
2025-01-07 21:00:00,"0,028462445238438","0,0017684685911131","0,0001633203144726","0,006343282437251","0,0012315005503327"
2025-01-07 22:00:00,"0,0320990409224382","0,0023547664740667","0,000163774140456","0,0060190148389887","0,0014776888895926"
2025-01-07 23:00:00,"0,0362902880631744","0,0029058425946459","0,0001562094153485","0,0054575268736034","0,0017569320860902"
2025-01-08 00:00:00,"0,0408252161228674","0,0036873024567435","0,0001512750517307","0,0047861175892306","0,0020185389903541"
2025-01-08 01:00:00,"0,0453615323302403","0,0043350712831954","0,0001458665006772","0,0051857127743438","0,0023140635153495"
2025-01-08 02:00:00,"0,0495909103541164","0,0048759567037483","0,0001560986422475","0,0057446109464075","0,00259658635256"
2025-01-08 03:00:00,"0,0532011837936684","0,0055278769596561","0,0001647379338424","0,0064235196418286","0,0028005414135218"
2025-01-08 04:00:00,"0,0559856486955191","0,0059646863437451","0,0001810602456618","0,0066869956737336","0,0029654377815228"
2025-01-08 05:00:00,"0,0577375195386232","0,0060370452683046","0,0001740197341244","0,0071841032208249","0,0031183085701268"
2025-01-08 06:00:00,"0,0583319036318797","0,0061582308714271","0,0001932482254807","0,0074272114847597","0,0031255376076041"
2025-01-08 07:00:00,"0,0577281982068735","0,0061850145706317","0,0001931679445778","0,0074579815628627","0,0031278806882549"
2025-01-08 08:00:00,"0,0559865691153334","0,0060227383725134","0,0002080465618472","0,007634249208142","0,0029667509624913"
2025-01-08 09:00:00,"0,0532084203282979","0,0055629590621138","0,000201883874181","0,0077271323846225","0,0028411969029943"
2025-01-08 10:00:00,"0,0495753889686926","0,004940223308923","0,000208838719046","0,0082671764577732","0,0025601867677767"
2025-01-08 11:00:00,"0,045349904948095","0,0042314665386545","0,0002065414721329","0,0085030300472865","0,0022940642037337"
2025-01-08 12:00:00,"0,0408549014679216","0,0036311354594476","0,0002104426675812","0,0082633369486067","0,0020046082146769"
2025-01-08 13:00:00,"0,0363132929729591","0,0030240901790097","0,0002108964232131","0,0080988095842981","0,0017703668432799"
2025-01-08 14:00:00,"0,0321048906483469","0,0025367415111402","0,0001997983521254","0,0081349175332236","0,0014915210394826"
2025-01-08 15:00:00,"0,0284361613539675","0,0020418204864084","0,0001983745866442","0,0079783577899584","0,0012787774269799"
2025-01-08 16:00:00,"0,0256693062468706","0,0015944281638799","0,0002058999543827","0,0078010369660316","0,0010873145480132"
2025-01-08 17:00:00,"0,0239299889399942","0,0013614324743838","0,0002022806763804","0,0077523146057237","0,0009973674811682"
2025-01-08 18:00:00,"0,0233589029052592","0,001160574050558","0,0001929339070027","0,0070985049676094","0,0009495796401306"
2025-01-08 19:00:00,"0,0239427959998278","0,0013594966162875","0,0001808009520063","0,0069311539168758","0,0009464386822764"
2025-01-08 20:00:00,"0,0256675802169383","0,0013632505159785","0,000166488326023","0,0069647419812232","0,0010865278516653"
2025-01-08 21:00:00,"0,0284525344625731","0,0019010719144017","0,0001734841246726","0,0060260978558491","0,0012367284650071"
2025-01-08 22:00:00,"0,0320696201351916","0,0025867577642927","0,0001719932858736","0,0062214205604263","0,0014364497674717"
2025-01-08 23:00:00,"0,0363144242800351","0,0031392849138475","0,0001527025740316","0,0057199382607183","0,0017542218773542"
2025-01-09 00:00:00,"0,0408316775039879","0,0035719768111827","0,0001379406254128","0,0050243922288748","0,0020764896461878"
2025-01-09 01:00:00,"0,0453506262409321","0,0045701726008734","0,0001535370723663","0,0055214307002253","0,002320883012368"
2025-01-09 02:00:00,"0,0495867752223665","0,0048649745539125","0,0001572733818559","0,0059256512974544","0,0025805504255517"
2025-01-09 03:00:00,"0,0532018103087334","0,0054531542693355","0,0001709440176971","0,0061236475499599","0,0027618771507972"
2025-01-09 04:00:00,"0,0559970096698163","0,0059751864511796","0,000176857233872","0,0062731213881773","0,002960214513982"
2025-01-09 05:00:00,"0,0577361511935914","0,006281664837823","0,0001790305939185","0,0071203051652244","0,0031196656315062"
2025-01-09 06:00:00,"0,0583377912374975","0,0062665531678935","0,0001836855573796","0,0074434409856586","0,0031396720272297"
2025-01-09 07:00:00,"0,0577332982570869","0,0060221779127877","0,0001908120379372","0,0077349957350134","0,0030317403943118"
2025-01-09 08:00:00,"0,055981069657576","0,0058241467944181","0,0002003638556638","0,0080022724436235","0,0030082882761854"
2025-01-09 09:00:00,"0,0532046488209088","0,0055253584821422","0,0001924312374292","0,0078629100337641","0,0028217881265181"
2025-01-09 10:00:00,"0,0495988156756872","0,0050587634508553","0,0002124720772382","0,0080736508572383","0,0025645159041161"
2025-01-09 11:00:00,"0,0453683023407056","0,0043600355426703","0,0002065858299999","0,0082367481027722","0,0023217611343108"
2025-01-09 12:00:00,"0,0408580825690146","0,0036699489920822","0,0002066098092791","0,00821010148441","0,0020585758308751"
2025-01-09 13:00:00,"0,036314803074816","0,0031542435792001","0,0002166689442079","0,0080718485195886","0,0017495349951298"
2025-01-09 14:00:00,"0,032073266168653","0,0023528208818497","0,0002048744518972","0,0082010233184093","0,0014779183692917"
2025-01-09 15:00:00,"0,0284832260706672","0,0018333292332996","0,0002098256304218","0,0083769435276948","0,0012348306037012"
2025-01-09 16:00:00,"0,0256864254971912","0,0017120718110812","0,0002004613855274","0,007745216427693","0,0010778784989695"
2025-01-09 17:00:00,"0,0239338645954777","0,0013233031385206","0,0001898768683453","0,0076222637763746","0,0009778306628464"
2025-01-09 18:00:00,"0,023337749472234","0,0012262495276699","0,0001858546369568","0,0072165457988603","0,0009332355816775"
2025-01-09 19:00:00,"0,0239412892795615","0,0012543898323402","0,0001751674268853","0,0070560787254058","0,0009814967761014"
2025-01-09 20:00:00,"0,0256644786847248","0,0013444700195265","0,0001800855903435","0,0063006010055715","0,0010937011113689"
2025-01-09 21:00:00,"0,028451822815417","0,001970076765939","0,0001685870543411","0,0062820341995525","0,001250735644511"
2025-01-09 22:00:00,"0,032087340010987","0,0026353334253581","0,0001779052790598","0,0058511767314312","0,0014479877952601"
2025-01-09 23:00:00,"0,0362904438640864","0,0030794676897469","0,0001629181206218","0,0054264544059879","0,0017431751731812"
2025-01-10 00:00:00,"0,0408251598960631","0,003798385003271","0,0001438308845592","0,0049471718150576","0,0020220646429238"
2025-01-10 01:00:00,"0,045363060485516","0,0043502251094554","0,0001581303212115","0,0051916139294908","0,0022808228896577"
2025-01-10 02:00:00,"0,0495684147711993","0,0049875396505947","0,0001664703401511","0,006056470067449","0,0025664119171075"
2025-01-10 03:00:00,"0,0532025279797141","0,0054951037592722","0,0001725743690143","0,0063219031707807","0,0028115739142058"
2025-01-10 04:00:00,"0,0559838248667898","0,0058915143078777","0,000176232417238","0,0067403549339847","0,0029976497318206"
2025-01-10 05:00:00,"0,0577352604751374","0,0063268255105768","0,0001895570354064","0,0073652685923418","0,0030925978061926"
2025-01-10 06:00:00,"0,0583333409689398","0,0061760690958245","0,0001921156419479","0,0077182781187521","0,0031201164315121"
2025-01-10 07:00:00,"0,0577390171736687","0,0061248563653444","0,0001905310103305","0,0076724382025238","0,0030886905042476"
2025-01-10 08:00:00,"0,0559939376453905","0,0058141143453788","0,0002040319774303","0,007898620431205","0,0030217948566618"
2025-01-10 09:00:00,"0,0532025017467192","0,0057145981222947","0,0001977742280394","0,0078411817112855","0,0027902800523436"
2025-01-10 10:00:00,"0,0495914307065043","0,005098043458033","0,0002057446722929","0,0078275797297289","0,0025589467055355"
2025-01-10 11:00:00,"0,0453717610561973","0,0044055666680752","0,0002112918796602","0,0080831569213391","0,0023204664606553"
2025-01-10 12:00:00,"0,0408185956376557","0,0037190669689496","0,0002107093142671","0,0087151665009599","0,0020556201765189"
2025-01-10 13:00:00,"0,0363015910931612","0,0032238632404924","0,0002118872449639","0,0082014692008742","0,0017790886277173"
2025-01-10 14:00:00,"0,0320723446419455","0,0025480671252253","0,0002133210321334","0,0082647863130349","0,0014560652392133"
2025-01-10 15:00:00,"0,0284586844160876","0,0020155152586516","0,0002068983990696","0,0079449622812373","0,0012560921071686"
2025-01-10 16:00:00,"0,0256884364831222","0,0014553242064679","0,000202888060349","0,0078304229227799","0,0011020488311304"
2025-01-10 17:00:00,"0,023926432856133","0,0013394076845415","0,0001932902491377","0,0071677279945211","0,0009988691801825"
